Id,Delay
668,1907.1762587332
669,2360.06158572513
670,3037.43820755386
671,2143.14189213702
672,4823.31550117634
673,1367.2767150357
674,3767.20115374909
675,1994.59488511894
676,2465.21959627787
677,2172.7657428261
678,2582.66277819886
679,4110.26409589316
680,3271.69003897083
681,2486.98906451537
682,2312.79136952517
683,2975.92309033336
684,1719.65735481117
685,4440.70243564224
686,3539.09768886006
687,4840.11155687577
688,4160.71100561163
689,1995.90664324186
690,2343.69891289774
691,1695.27563738446
692,2644.1601763872
693,2448.60162502504
694,2507.8928177904
695,4363.87366596683
696,2198.72240604384
697,2150.91435523554
698,2212.92927327922
699,2215.62272333375
700,3045.85691965687
701,1515.63914233683
702,1517.23436601113
703,2006.95819374274
704,2386.07799553953
705,2404.66550918926
706,4248.26977810353
707,4851.81137985806
708,3364.06745769787
709,1453.44145895289
710,1956.33205787364
711,1815.22760937088
712,2641.1708681191
713,4814.81895007559
714,2072.42092616405
715,2481.71855111633
716,3133.49936729376
717,4107.65642259452
718,3771.56795728957
719,2438.4664522804
720,2180.6674425836
721,2709.49054233443
722,4403.1546563176
723,1603.95499201822
724,3335.1832672384
725,3252.67352983764
726,2180.93220659293
727,2844.65018848074
728,2671.75739295627
729,4110.46786872863
730,1195.63497658447
731,8998.38579782143
732,2252.3725850562
733,1427.77398707468
734,4110.30186485209
735,1447.18365582469
736,6828.88224556871
737,2407.7213096337
738,2114.82501934417
739,1591.52037537827
740,3678.94746951059
741,2803.4855064922
742,2103.7767685989
743,3118.3152672378
744,4131.64976941713
745,2390.7793076281
746,2756.69550311934
747,3441.2532895072
748,3103.52093570957
749,4835.37874772799
750,2225.97973374703
751,1909.03283015288
752,2013.53540814963
753,2920.23256918043
754,1763.51750786664
755,1794.13162102251
756,3160.7760523112
757,4108.02978684203
758,2563.9596478316
759,3288.81951054043
760,2510.35121500297
761,1752.88739622809
762,3826.63940062312
763,2016.47764498545
764,2206.17917407823
765,3727.18218958648
766,2967.8478798876
767,3127.11555907291
768,4276.77310961713
769,4809.06349416996
770,2197.46310256394
771,3874.84715872969
772,2153.13341340234
773,1439.81931828173
774,3031.36813254117
775,1903.85904236095
776,1766.83253562428
777,1354.62135194734
778,2346.3674400554
779,2730.3219588158
780,2696.80534496379
781,4951.8460126429
782,2673.52167173486
783,2527.0730011401
784,3764.82111785993
785,4293.23384074909
786,2546.85668061816
787,5030.74536953066
788,2194.6421078538
789,5070.02438329173
790,3386.23904728177
791,2779.04967305713
792,2123.68973091993
793,2111.39174075523
794,1808.25251798525
795,2484.17309312416
796,1759.62953484483
797,1933.06977643596
798,3213.92637225634
799,1883.7319234411
800,3523.3744674094
801,1947.06484734236
802,4860.0912725355
803,3224.79392924986
804,2667.31145259954
805,3532.97507090556
806,3271.597491871
807,8909.69921543283
808,2414.57924693067
809,2158.41291475093
810,1786.36776843955
811,3113.14266293293
812,4324.24722685096
813,2514.58210929666
814,1495.31976507326
815,1515.63914233683
816,2223.92976160697
817,1369.18441588265
818,3498.98660194823
819,1955.49649884985
820,3482.423497008
821,3008.04309253447
822,1583.92546287699
823,4914.88779581084
824,1998.68457650492
825,2694.05111412277
826,1730.99785245672
827,2838.59624383017
828,2507.5073482759
829,2730.3219588158
830,3387.94149462973
831,1847.19925597427
832,1608.83966109408
833,1737.48628654825
834,2084.91313313754
835,4959.09207147873
836,2637.8846659359
837,2662.44294538823
838,1542.15422670309
839,8740.2396689195
840,1503.3546682112
841,1711.5662809519
842,1979.08480596863
843,1470.53969044013
844,3585.31549531119
845,1930.32941551469
846,1829.99524960077
847,3291.69091888887
848,2069.18788444903
849,3834.34357651096
850,1934.27955081548
851,1429.86101229651
852,3194.55532146523
853,4891.57036591689
854,1709.17642693749
855,2314.1717906896
856,1608.58701117722
857,1840.16237618253
858,1969.0703444453
859,3632.334445184
860,2289.7913039368
861,2324.02897111476
862,2149.04492042813
863,3963.95546363139
864,2027.8923681504
865,1659.10225649045
866,2867.3872702205
867,4265.49738873903
868,1652.28971367679
869,1728.9420879134
870,2021.23960179077
871,2181.15837996877
872,5058.1479620378
873,3321.34117517777
874,1642.12961880054
875,1589.27063957525
876,1498.98140074618
877,1373.09358414467
878,1944.27294875193
879,3054.12726604503
880,1537.11339332068
881,2288.09022239557
882,3958.55967237492
883,3002.44330675437
884,3649.59009930538
885,2989.9536212717
886,1747.37705297379
887,2667.56194666627
888,2974.4711678624
889,3571.57563706606
890,3386.23904728177
891,1570.82222842786
892,2021.59112726388
893,1791.3179347816
894,4438.29434017236
895,3343.2907145087
896,1825.67868375003
897,3133.89799086124
898,2432.42717764767
899,1561.68445990835
900,2730.18960201794
901,4529.09183771383
902,2943.56433487357
903,1529.66944408548
904,2368.01885194356
905,2608.87689644067
906,2327.93626337123
907,4017.17709231502
908,4239.60233955713
909,3719.72720263776
910,2626.95864767373
911,2427.4236564379
912,2136.42317259024
913,3803.26188971985
914,2087.2563405477
915,2668.8675401588
916,2632.1643022413
