Id,Delay
668,1880.06915593729
669,2464.58387223166
670,2800.71980236102
671,3385.11030230438
672,4586.29208901839
673,1662.87112844804
674,3408.33701113945
675,2000.65038125024
676,2656.69868602658
677,2263.99434821428
678,2378.74464255663
679,2557.42437072355
680,1881.2505074951
681,2552.22309197528
682,2995.04565658998
683,2728.65978006565
684,1912.33437420655
685,5065.14715115224
686,3852.61601601074
687,4942.02390328603
688,4248.76279905954
689,1758.4840485203
690,2707.10821401866
691,1347.94149603748
692,1420.550601818
693,2256.84938103789
694,2664.37122141188
695,4330.72652491266
696,2360.0412244808
697,1976.72154880818
698,2324.49340604636
699,2734.79134440092
700,2756.87437710428
701,1488.75360692891
702,1522.63914648381
703,1732.56892429308
704,2918.85986233388
705,2695.33451277663
706,4278.86275289753
707,4893.85641909162
708,3456.12973745504
709,1784.31853615018
710,2422.11867297267
711,2829.75154756901
712,2789.71129834822
713,4612.93412586478
714,2549.9392842994
715,3202.489147884
716,2254.98419590529
717,3896.00542890935
718,3440.4552490216
719,2533.19646944436
720,2673.52540563406
721,2745.14559953502
722,2654.29717229465
723,1526.67565628836
724,3306.86252590634
725,3084.45180807179
726,2290.53010461274
727,2921.07938731575
728,2831.68262387141
729,2635.51415715387
730,1207.28019496566
731,8935.81418755246
732,2468.95659303808
733,1893.78820958084
734,3896.00542890935
735,1878.3445849091
736,6642.73032258385
737,2495.65540211762
738,2132.69951557126
739,1747.6380447869
740,3933.44974893269
741,2820.54137645768
742,2663.78428866973
743,1674.56797155386
744,3070.27762350289
745,3123.55888953532
746,2635.64106423291
747,1572.74788928111
748,3239.09767432421
749,4846.5767554429
750,2382.75583350965
751,2082.57950283132
752,2031.15794268813
753,3002.3558487846
754,1656.16945553199
755,2083.72000277061
756,2007.66254729001
757,3928.77089513893
758,2635.64106423291
759,3265.75489729712
760,2427.28197995218
761,2301.9335813084
762,3836.10078339801
763,2076.01405420505
764,2481.83664133517
765,3588.72038904134
766,2467.32251636789
767,3045.52532341686
768,2759.74273543355
769,4893.85641909162
770,2192.03688052037
771,2864.56952908404
772,1878.13319440182
773,1752.50303005981
774,3482.32177807252
775,2164.76379669301
776,1666.80242862746
777,1335.58987305118
778,1988.98012793509
779,2808.28335343468
780,2710.98924718488
781,4965.44558045464
782,2083.72000277061
783,2754.13782800966
784,3678.10919587783
785,4240.30392975046
786,1487.86525128015
787,4893.53534403144
788,3243.50953167559
789,4965.25672044636
790,3278.02153190182
791,1612.97771449915
792,2139.32869645412
793,2746.46846766395
794,1958.08155604651
795,3383.95869963107
796,1803.74874084939
797,2709.48880871398
798,3116.18276869495
799,2324.43529414196
800,3578.09102362268
801,1741.13382702051
802,4893.53534403144
803,3261.72263439409
804,2876.81762080525
805,1962.56439457924
806,3578.09102362268
807,9050.77843528284
808,2721.50944321948
809,2601.7845737017
810,1821.812824012
811,3079.54051885788
812,4186.93737862482
813,2754.13782800966
814,1395.92954937058
815,1488.75360692891
816,2557.42437072355
817,1522.63914648381
818,3852.61601601074
819,2000.65038125024
820,3679.32278791298
821,2863.81650128059
822,1636.67971585173
823,4862.04057353858
824,2086.48708508437
825,2508.50302260963
826,1898.45283971754
827,2584.04424397382
828,2517.03858818593
829,2808.28335343468
830,3401.04331645704
831,1981.62601157019
832,1784.02809146115
833,1830.18788548745
834,2256.84938103789
835,4965.44558045464
836,2658.4887637055
837,2737.87942784874
838,1715.60122960509
839,8738.3916767088
840,1957.71030874268
841,1478.33943873213
842,2022.78775869278
843,2204.70483756989
844,3587.42622577592
845,2137.42542989278
846,2031.15794268813
847,3412.50959227185
848,2795.59175393891
849,3779.67647448816
850,1721.69563221245
851,1430.62089223292
852,2989.44368835851
853,4798.94568611422
854,1791.67743054675
855,2205.33379421709
856,1784.31853615018
857,2115.36604349653
858,1958.08155604651
859,3530.0775228862
860,1848.50532574529
861,3078.05122261854
862,1916.49743554174
863,4323.07106106066
864,2123.53504741167
865,1663.33668643143
866,3050.28825701099
867,2774.64073010131
868,1666.2845788606
869,1721.69563221245
870,2329.48586504136
871,2239.5561533819
872,5141.84750233645
873,3059.36394782687
874,1955.30721243323
875,1736.0164717627
876,1733.7218793082
877,2129.22751228833
878,2019.3710593873
879,3175.1695439766
880,1522.63914648381
881,2916.83473199864
882,3801.59768655571
883,3724.51870755556
884,3686.24031086037
885,3077.88498924411
886,1758.4840485203
887,2833.88255340631
888,3195.86195880387
889,3933.44974893269
890,3278.02153190182
891,1514.02263316988
892,2058.21057424119
893,1843.46861109695
894,2887.59986715984
895,3528.98000621829
896,1841.26325118915
897,3048.81646661917
898,2663.80156628011
899,1715.60122960509
900,2775.34421156867
901,4487.44597815744
902,3072.15378596803
903,1834.99473402784
904,2398.01133463403
905,2459.24850431787
906,2457.9707332068
907,2881.56583463989
908,2290.53010461274
909,3756.18273383294
910,2861.60313191272
911,2826.89940468846
912,2250.29801954493
913,2658.03672868412
914,2252.77736059424
915,2493.54702671321
916,2516.31392928409
917,2139.32869645412
918,9025.5770676387
919,2100.50635628146
920,1692.99837988622
921,3544.47134077199
922,2584.49411379764
923,4186.93737862482
924,3779.67647448816
925,2855.88737269177
926,1682.61971606575
927,4106.44828201977
928,8657.51127534067
929,4362.68465120414
930,2800.21296559191
931,5144.47825864117
932,1487.86525128015
933,3123.55888953532
934,2008.16011076545
935,2112.4489243648
936,2186.35377601333
937,1998.75878708725
938,1823.05160901067
939,2300.46112561712
940,2407.48077539399
941,3016.49281198447
942,2235.39782008743
943,3506.27395325482
944,8052.03616479093
945,3049.88698489708
946,1901.21869086513
947,3084.95750843278
948,2467.86355493932
949,2724.55176005704
950,2685.44374803919
951,5995.14574664157
952,1852.56091935114
953,2967.34583079662
954,3175.1695439766
955,2241.7117395079
956,3026.71282406087
957,2495.93253691417
958,4186.93737862482
959,1545.80146543334
960,2287.02647360222
961,2254.98419590529
962,2004.65181175962
963,2361.71248773864
964,2186.89014259644
965,3686.24031086037
966,4916.92357059812
967,4288.25038277819
968,2000.65038125024
969,1950.92927627202
970,4843.92789061112
971,4439.51009334495
972,1938.64438345422
973,2833.88255340631
974,1242.70125429479
975,2841.92794186033
976,2178.51851231358
977,2878.67728733282
978,2010.38183775326
979,2060.97510019655
980,3754.03335073967
981,2346.01799457082
982,1789.38796790178
983,2855.04377281493
984,2622.43632389999
985,2467.32251636789
986,4248.76279905954
987,3587.42622577592
988,2710.98924718488
989,2689.03059900895
990,2887.59986715984
991,4750.89266172386
992,1992.65567009194
993,4330.72652491266
994,2142.16525273159
995,1752.50303005981
996,5066.06218468687
997,1499.41025403436
998,2290.53010461274
999,7799.86894851971
1000,2711.1964075462
