Id,Delay
668,1955.0115724492
669,2608.82801232424
670,2869.34624009853
671,2379.0531596925
672,4198.79823833748
673,1951.86862495614
674,2998.09300065403
675,2089.75282435131
676,2706.01496316867
677,2676.07886504379
678,2517.55231695941
679,3114.2689825879
680,2041.98320485773
681,2644.28603234995
682,2799.17720207196
683,2820.14294010086
684,2073.96699368214
685,4288.4743856241
686,3467.71473838244
687,4076.78368720044
688,3981.59200541892
689,2078.61598815267
690,2670.24563109724
691,1714.72931985982
692,1858.65776675724
693,2804.2443034145
694,2644.66848639614
695,4124.79312694199
696,2811.09806450932
697,2164.91580867929
698,2697.74236050418
699,3429.67763580039
700,2835.33113176122
701,1818.291445515
702,1802.70274207857
703,1981.00696614978
704,2914.66288136642
705,2737.60799722344
706,3787.22911620741
707,4361.34291490109
708,3529.52843144
709,1974.79778778348
710,2918.54602417226
711,2244.68418461429
712,2769.92380991011
713,4256.99481767343
714,2293.19718568445
715,2993.06669010763
716,2218.50954029007
717,4610.65152301767
718,3588.13692975046
719,2621.49324902485
720,2628.5341325905
721,3040.66707428348
722,2719.40954335062
723,2003.31889047603
724,3583.38022647096
725,3300.30282786915
726,2464.70457084349
727,2711.03900865452
728,2864.28250904107
729,2822.82823671242
730,1658.06106892867
731,6975.22941757085
732,2758.49176354691
733,1957.91756105622
734,4610.65152301767
735,1992.37717924657
736,6323.43406471475
737,2629.93901694013
738,2518.32363485524
739,2224.66735118933
740,3476.27125179137
741,2844.98357870782
742,2760.2053513584
743,1939.4932949189
744,3157.04570443236
745,2876.54190544761
746,2765.2880183841
747,1882.42453914654
748,3347.37134788369
749,4400.21075081127
750,2569.19047575486
751,2428.25904086842
752,2557.27899033423
753,2981.74518582049
754,2003.43282611009
755,2073.82096779452
756,1939.91851876836
757,3612.7036007743
758,2765.2880183841
759,3274.26943378651
760,2695.79763416813
761,2003.29503472753
762,4423.66193617425
763,2132.28487131064
764,2550.61980654585
765,3684.32866902883
766,2694.20127567346
767,3352.17604400962
768,2682.34787469095
769,4361.34291490109
770,2573.32649851158
771,2862.50858483413
772,1942.55012425501
773,1921.15384609332
774,3287.14718872548
775,2110.8132431404
776,2110.91792767289
777,2061.71098925814
778,2502.99733493985
779,2880.27370519282
780,2919.05472190068
781,4346.40938901333
782,2073.82096779452
783,2632.57199779297
784,3454.57782316342
785,3765.18849668328
786,1931.98421393626
787,4308.03951186317
788,2727.0092018341
789,4197.71061919197
790,3222.02590635879
791,1758.13786913546
792,2213.72327683077
793,2573.30527600341
794,2686.4828531689
795,3198.61577706086
796,1995.92771445602
797,2262.20772105121
798,3075.10323919381
799,2181.10397794496
800,3201.11289020149
801,1960.72510211478
802,4308.03951186317
803,3141.45229889959
804,2686.15319184168
805,2045.01722787704
806,3201.11289020149
807,7267.11457068162
808,2633.71314203909
809,2643.56744850961
810,2019.88490530972
811,3030.07480195849
812,3974.07104081326
813,2632.57199779297
814,1838.19736432693
815,1818.291445515
816,3114.2689825879
817,1802.70274207857
818,3467.71473838244
819,2089.75282435131
820,3408.62877554342
821,3358.49917784592
822,1926.72409132015
823,4377.53182783293
824,2315.02822475974
825,2608.85687771857
826,1925.94848893137
827,2295.15043035093
828,2594.55060054579
829,2880.27370519282
830,3243.66328419514
831,2298.27457028263
832,2213.94961304471
833,2495.25523736287
834,2804.2443034145
835,4346.40938901333
836,2636.44276223132
837,3044.51164995639
838,2005.28143695637
839,7162.00343093706
840,2044.19037083258
841,1938.45927609714
842,2736.53440460818
843,2051.98132930589
844,3448.16898463668
845,2120.09360873691
846,2557.27899033423
847,2916.80075769915
848,2542.34841240427
849,3703.96637867904
850,2004.42644871198
