Id,Delay
668,1562.37182249266
669,2514.72745444803
670,2871.30888671813
671,1952.80608464256
672,4803.9429885395
673,1404.61808102734
674,3227.09331872223
675,1902.77432380303
676,2166.73138670867
677,2132.85493815876
678,2297.4303998604
679,4094.3773071691
680,3746.59224582277
681,2453.9453422604
682,2197.30330567743
683,2728.49266586014
684,1957.40866159039
685,4088.6010569525
686,3566.1361511819
687,5213.96130561083
688,4216.68842495773
689,2263.0809995687
690,2509.90286244703
691,1822.81051691309
692,2960.87349605049
693,2681.26117876273
694,2544.0982843851
695,4321.70918185163
696,2298.13325312767
697,2095.94131096263
698,2256.34039653943
699,2379.38548211397
700,3077.57724337593
701,1498.84739393838
702,1693.35955275102
703,1993.97676818879
704,2553.9325441823
705,2365.55115025174
706,4165.8718065929
707,4624.4337299427
708,3319.1862842713
709,1611.43254883003
710,2143.9743126238
711,1526.95714072416
712,2766.96284047703
713,4811.65492790956
714,2044.71393132316
715,2324.87019802177
716,3238.20465181467
717,4171.2525168545
718,4044.3079597461
719,2278.84969871977
720,2189.99007644727
721,2879.6086329861
722,4225.9722278485
723,1760.81488008434
724,3870.01986872853
725,3375.75137169064
726,2295.8582280654
727,2684.74587298283
728,2761.04330666553
729,4279.24779682656
730,1493.04404122409
731,8798.86926742374
732,2119.88507760507
733,1365.76501891463
734,4190.0547718621
735,1748.97512569457
736,6570.11002352063
737,2547.29201657233
738,2259.4862802709
739,1686.68039665876
740,3478.6293892608
741,3012.01489371163
742,2154.89479132297
743,3101.80911564243
744,4108.5044537643
745,2275.00410759663
746,2797.8591103153
747,3179.75123833714
748,3432.5810513368
749,4783.53121073199
750,2160.56776471783
751,1872.06035859543
752,2164.15867668351
753,2901.55549903404
754,1553.99125729445
755,1385.96280645998
756,3730.64287651633
757,4230.51751914697
758,2650.42041675917
759,3314.03002286667
760,2600.85080001214
761,1852.26464643449
762,3954.16916444812
763,2166.43597315498
764,2307.47187855603
765,4349.78427128187
766,2600.2167122656
767,3565.49770159164
768,3900.5855885827
769,4714.83220521134
770,2338.47492043793
771,3696.41975075656
772,2025.55357520196
773,1575.31939271355
774,2982.14065773747
775,1997.3867555531
776,1678.38233061226
777,1871.31038630397
778,2845.31540157306
779,3400.1212102424
780,2494.29592191697
781,5197.32757750494
782,2671.2374342149
783,2717.19355446796
784,3453.7525144886
785,4215.63752333226
786,2572.12047552497
787,5155.09937151553
788,2369.37588615237
789,4771.14714744121
790,3559.05709514133
791,2923.91721458697
792,2128.81706144437
793,2067.37277854674
794,1946.83715900135
795,2463.000070507
796,1937.89137264559
797,1922.67480087957
798,4044.49568295826
799,1793.09906673984
800,3484.1916753212
801,1671.42150603178
802,5115.69452540219
803,3340.63571017097
804,2679.50708435017
805,2955.58207262023
806,3239.3901676353
807,8926.45667858613
808,2406.07978560037
809,2289.4884047014
810,1537.11213237732
811,3531.89878867803
812,4244.4505998388
813,2365.8759189398
814,1455.04960300713
815,1396.68926563873
816,2532.51886128753
817,1495.03926656221
818,3378.41803719204
819,2018.32745460445
820,3523.76221200127
821,3591.5948449117
822,1691.5807289265
823,4855.91248394626
824,2057.49833847591
825,2657.41676648238
826,1394.28494666992
827,1897.55286713766
828,2554.79555658437
829,2374.0475709985
830,3527.17757391114
831,2233.75840847093
832,1588.23924134027
833,1898.35200264052
834,2277.70963825393
835,4937.6242842822
836,2428.13512269673
837,2814.0796567991
838,1290.32615095696
839,8431.68234547267
840,1607.73018155543
841,1708.26970212133
842,1800.63715799938
843,1558.47841190478
844,3422.19337367143
845,2075.17517329002
846,1986.86265450345
847,2409.49676045993
848,2455.56655270373
849,4136.8936740201
850,1853.19665282239
851,2053.14406547598
852,3061.32058876757
853,5069.1109032253
854,1800.26258931812
855,1808.20608019947
856,1650.04018984049
857,1816.02292993972
858,1989.85515970407
859,3682.46818608946
860,1906.83642930735
861,2470.854211909
862,2325.73935797595
863,3979.61757583686
864,2378.95397286593
865,1881.80116296314
866,2726.22555930614
867,4168.13678358246
868,1875.83851292793
869,1771.67053751637
870,2045.5656899572
871,2531.87856883543
872,4629.7647579508
873,3705.46362573697
874,1560.62662063356
875,1695.31649113531
876,1669.72337170689
877,1457.63355015211
878,1846.73881163607
879,2642.8728416457
880,1370.87592964707
881,2246.514141132
882,4091.42172846843
883,3450.72104665944
884,4255.31335513414
885,2803.71602427927
886,1882.80451816216
887,2912.94675345457
888,2839.94456415707
889,4044.80333775107
890,3196.3859997817
891,1823.53249001668
892,1951.31626413037
893,1940.83117635618
894,4412.09995847903
895,3604.80193562794
896,1797.85754293649
897,3166.42699434313
898,2430.6397293784
899,1675.55183969587
900,2584.58619288526
901,4695.52871012887
902,2866.7274124855
903,1533.26195885206
904,2383.98087599807
905,2756.4383872706
906,2329.70580257743
907,4060.51886497479
908,4028.9060198169
909,4026.19654830557
910,2532.01349947947
911,2628.41131897617
912,2347.76533045964
913,3978.78620105323
914,2149.7173535761
915,2621.88937652674
916,2679.63785411103
917,2066.41024580118
918,8757.65257966534
919,1862.3184785772
920,1746.53350401162
921,3188.85886296533
922,2578.8825255915
923,4210.92705929503
924,3845.34041276304
925,2249.19794909785
926,1629.13111307187
927,3976.1520941023
928,8562.08007842707
929,4106.0016983972
930,4189.35859679199
931,4923.7664168792
932,1552.09878703347
933,2324.1900271664
934,1739.15966881419
935,1897.41636728472
936,2131.76802236763
937,1946.80381223078
938,1804.42854746766
939,2190.60714330474
940,4266.55422233327
941,3536.15881296573
942,2158.54632386343
943,3216.44904382313
944,8131.42924433352
945,4191.00584385683
946,1435.03416606331
947,2448.5471829944
948,2424.61655577123
949,2787.64989602857
950,2557.00196501883
951,6013.7913214569
952,1549.93967635285
953,2807.9253895898
954,3245.337824295
955,1637.9817000872
956,1726.06116154277
957,2504.07891263863
958,4136.77855645343
959,3598.99706704064
960,1865.68279005904
961,2369.79599396424
962,2161.49115970452
963,2085.69669844666
964,1710.63341039848
965,4448.4539281701
966,4969.95076962529
967,4141.24906095836
968,1923.6854573802
969,2103.36489400357
970,4954.5269955159
971,4384.23656720544
972,1956.00180699293
973,2825.65656530447
974,1628.21259507339
975,2316.84372551443
976,1565.25599487834
977,3356.4072582824
978,1695.25194843771
979,1788.95231894612
980,3404.08500518347
981,1878.61748351783
982,1563.55213801137
983,2110.9794045332
984,3065.32368664317
985,2268.75038727487
986,4146.9064820967
987,3439.70351025973
988,3365.53337691187
989,2695.2180204766
990,2516.5231910741
991,4827.96934705423
992,1564.4020952831
993,4247.40321078139
994,1713.34338562881
995,1856.88320025501
996,5190.24961492907
997,1674.96731167297
998,2369.33617162017
999,7855.20957311608
1000,1962.43348008111
